RANK_DOUBLON;CODE_COMMUNE;ID_BASE_EXTERNE;CODE_IDENTIFIANT_EXTERNE;NOM_COMMUNE;NOMENCL_INSEE;NOMENCL_DEPARTEMENT;NOMENCL_REGION_INSEE;CODE_PAYS;CODE_BASSIN;CODE_CANTON;CODE_POSTAL;PLUS_UTILISE
0;743;;;SEVRAN;93071;93;11;1;;271;93270;0
0;1149;;;SEVRES;92072;92;11;1;;1633;92310;0
0;3286;;;SEVRIER;74267;74;84;1;;1450;74320;0
0;3484;;;SIBIVILLE;62795;62;32;1;;;62270;0
0;3540;;;SIGNY LE PETIT;8420;8;44;1;;;8380;0
0;1976;;;SIGY EN BRAY;76676;76;28;1;;1485;76780;0
0;1642;;;SILLY LE LONG;60619;60;32;1;;772;60330;0
0;1716;;;SIMENCOURT;62796;62;32;1;;1516;62123;0
0;744;;;SIN LE NOBLE;59569;59;32;1;;1763;59450;0
0;1099;;;SINCENY;2719;2;32;1;;1143;2300;0
0;1251;;;SISSONNE;2720;2;32;1;;172;2150;0
0;3551;;;SISSY;2721;2;32;1;;;2240;0
0;745;;;SOCHAUX;25547;25;27;1;;719;25600;0
0;2736;;;SOCX;59570;59;32;1;;476;59380;0
0;746;;;SOISSONS;2722;2;32;1;;;2200;0
0;969;;;SOISY SOUS MONTMORENCY;95598;95;11;1;;539;95230;0
0;747;;;SOISY SUR SEINE;91600;91;11;1;;296;91450;0
0;1973;;;SOLESMES;59571;59;32;1;;50;59730;0
0;1425;;;SOMAIN;59574;59;32;1;;1763;59490;0
0;2503;;;SOMMEREUX;60622;60;32;1;;152;60210;0
0;748;;;SONGEONS;60623;60;32;1;;152;60380;0
0;3371;;;SONS ET RONCHERES;2727;2;32;1;;1462;2270;0
0;1760;;;SOREL EN VIMEU;80736;80;32;1;;767;80490;0
0;2781;;;SORIGNY;37250;37;24;1;;708;37250;0
0;2175;;;SORRUS;62799;62;32;1;;1686;62170;0
0;749;;;SOTTEVILLE LES ROUEN;76681;76;28;1;;;76300;0
0;3041;;;SOTTEVILLE SUR MER;76683;76;28;1;;265;76740;0
0;3547;;;SOUASTRE;62800;62;32;1;;1516;62111;0
0;1270;;;SOUCHEZ;62801;62;32;1;;1215;62153;0
0;2532;;;SOUPIR;2730;2;32;1;;1877;2160;0
0;2086;;;SOURDON;80740;80;32;1;;825;80250;0
0;2212;;;SOYECOURT;80741;80;32;1;;1227;80200;0
0;2061;;;SPICHEREN;57659;57;44;1;;1035;57350;0
0;2808;;;SPYCKER;59576;59;32;1;;1747;59380;0
0;1706;;;ST AMAND;62741;62;32;1;;1516;62760;0
0;750;;;ST AMAND LES EAUX;59526;59;32;1;;68;59230;0
0;751;;;ST ANDRE FARIVILLERS;60565;60;32;1;;1403;60480;0
0;752;;;ST ANDRE LEZ LILLE;59527;59;32;1;;823;59350;0
0;3216;;;ST ANTONIN DE SOMMAIRE;27508;27;28;1;;1777;27250;0
0;3411;;;ST AUBIN DE LOCQUENAY;72266;72;52;1;;;72130;0
0;1102;;;ST AUBIN EN BRAY;60567;60;32;1;;797;60650;0
0;1214;;;ST AUBIN LES ELBEUF;76561;76;28;1;;914;76410;0
0;3559;;;ST AUBIN SOUS ERQUERY;60568;60;32;1;;;60600;0
0;2526;;;ST AUBIN SUR SCIE;76565;76;28;1;;204;76550;0
0;3190;;;ST AUGUSTIN;62691;62;32;1;;1268;62129;0
0;3250;;;ST AUGUSTIN;62691;62;32;1;;1268;62120;0
0;2437;;;ST AVOLD;57606;57;44;1;;1329;57500;0
0;3245;;;ST BANDRY;2672;2;32;1;;1033;2290;0
0;753;;;ST BLIMONT;80700;80;32;1;;1123;80960;0
0;754;;;ST BONNET DES BRUYERES;69182;69;84;1;;1630;69790;0
0;2842;;;ST BRIAC SUR MER;35256;35;53;1;;775;35800;0
0;3293;;;ST BRICE COURCELLES;51474;51;44;1;;2032;51370;0
0;2352;;;ST BRICE SOUS FORET;95539;95;11;1;;1823;95350;0
0;1654;;;ST BRIEUC;22278;22;53;1;;;22000;0
0;2434;;;ST CERE;46251;46;76;1;;598;46400;0
0;3302;;;ST CHAMAS;13092;13;93;1;;1528;13250;0
0;1959;;;ST CHAMOND;42207;42;84;1;;589;42400;0
0;2343;;;ST CHAPTES;30241;30;76;1;;173;30190;0
0;3118;;;ST CHRISTOPHE A BERRY;2673;2;32;1;;1033;2290;0
0;755;;;ST CLOUD;92064;92;11;1;;437;92210;0
0;2418;;;ST CONTEST;14566;14;28;1;;1808;14280;0
0;1775;;;ST CREPIN AUX BOIS;60569;60;32;1;;1430;60170;0
0;756;;;ST CREPIN IBOUVILLERS;60570;60;32;1;;703;60149;0
0;2413;;;ST CYR AU MONT D OR;69191;69;84;1;;;69450;0
0;1323;;;ST CYR L ECOLE;78545;78;11;1;;1443;78210;0
0;1936;;;ST CYR SUR MENTHON;1343;1;84;1;;1490;1380;0
0;2537;;;ST DENIS;11339;11;76;1;;1814;11310;0
0;757;;;ST DENIS;93066;93;11;1;;;93200;0
0;758;;;ST DENIS;93066;93;11;1;;;93210;0
0;2253;;;ST DIZIER;52448;52;44;1;;;52100;0
0;3625;;;ST DOULCHARD;18205;18;24;1;;517;18230;0
0;2837;;;ST ETIENNE;42218;42;84;1;;;42000;0
0;1672;;;ST ETIENNE;42218;42;84;1;;;42100;0
0;2293;;;ST ETIENNE AU MONT;62746;62;32;1;;1317;62360;0
0;759;;;ST ETIENNE DU ROUVRAY;76575;76;28;1;;;76800;0
0;1741;;;ST FELIX;60574;60;32;1;;1129;60370;0
0;2048;;;ST FLORIS;62747;62;32;1;;1681;62350;0
0;2037;;;ST FOLQUIN;62748;62;32;1;;583;62370;0
0;1747;;;ST FUSCIEN;80702;80;32;1;;52;80680;0
0;1166;;;ST GELY DU FESC;34255;34;76;1;;876;34980;0
0;2582;;;ST GENIS LAVAL;69204;69;84;1;;;69230;0
0;760;;;ST GEORGES D ORQUES;34259;34;76;1;;1246;34680;0
0;3314;;;ST GEORGES LES BAILLARGEAUX;86222;86;75;1;;2002;86130;0
0;1529;;;ST GERMAIN DE LA GRANGE;78550;78;11;1;;634;78640;0
0;3394;;;ST GERMAIN DU CORBEIS;61397;61;28;1;;;61000;0
0;761;;;ST GERMAIN EN LAYE;78551;78;11;1;;1806;78100;0
0;1962;;;ST GERMAIN LES ARPAJON;91552;91;11;1;;1994;91180;0
0;762;;;ST GERMER DE FLY;60577;60;32;1;;152;60850;0
0;2234;;;ST GERVAIS DU PERRON;61400;61;28;1;;1999;61500;0
0;1266;;;ST GILLES;51484;51;44;1;;41;51170;0
0;763;;;ST GOBAIN;2680;2;32;1;;1002;2410;0
0;2094;;;ST GRATIEN;80704;80;32;1;;214;80260;0
0;2675;;;ST GRATIEN;95555;95;11;1;;216;95210;0
0;764;;;ST HERBLAIN;44162;44;52;1;;;44800;0
0;2103;;;ST HILAIRE LEZ CAMBRAI;59533;59;32;1;;50;59292;0
0;3385;;;ST HILAIRE SUR HELPE;59534;59;32;1;;977;59440;0
0;2179;;;ST INGLEVERT;62751;62;32;1;;1006;62250;0
0;1815;;;ST JANS CAPPEL;59535;59;32;1;;1546;59270;0
0;3498;;;ST JEAN;31488;31;76;1;;;31240;0
0;1627;;;ST JEAN D ANGELY;17347;17;75;1;;1734;17400;0
0;765;;;ST JEAN DE LA NEUVILLE;76593;76;28;1;;812;76210;0
0;766;;;ST JEAN DU CARDONNAY;76594;76;28;1;;310;76150;0
0;1626;;;ST JOSEPH;97224;972;2;1;;;97212;0
0;3101;;;ST JOSSE;62752;62;32;1;;901;62170;0
0;3341;;;ST JOUIN BRUNEVAL;76595;76;28;1;;1026;76280;0
0;3572;;;ST JUST;35285;35;53;1;;1431;35550;0
0;767;;;ST JUST EN CHAUSSEE;60581;60;32;1;;1403;60130;0
0;768;;;ST LAURENT BLANGY;62753;62;32;1;;887;62223;0
0;2691;;;ST LAURENT DE MURE;69288;69;84;1;;969;69720;0
0;1115;;;ST LAURENT DU MARONI;97311;973;3;1;;;97320;0
0;769;;;ST LEGER AUX BOIS;60582;60;32;1;;1415;60170;0
0;3432;;;ST LEGER EN BRAY;60583;60;32;1;;;60155;0
0;770;;;ST LEGER LES DOMART;80706;80;32;1;;1487;80780;0
0;771;;;ST LEONARD;76600;76;28;1;;504;76400;0
0;2752;;;ST LEONARD;62755;62;32;1;;1317;62360;0
0;772;;;ST LEU D ESSERENT;60584;60;32;1;;862;60340;0
0;2714;;;ST LEU LA FORET;95563;95;11;1;;122;95320;0
0;2658;;;ST LIZIER;9268;9;76;1;;722;9190;0
0;2754;;;ST LOUIS;97414;974;4;1;;;97421;0
0;3392;;;ST LOUIS;97126;971;1;1;;1081;97134;0
0;2557;;;ST LOUIS;68297;68;44;1;;1758;68300;0
0;3312;;;ST MAIXENT L ECOLE;79270;79;75;1;;1608;79400;0
0;1058;;;ST MALO;35288;35;53;1;;;35400;0
0;773;;;ST MANDE;94067;94;11;1;;834;94160;0
0;1412;;;ST MANDRIER SUR MER;83153;83;93;1;;375;83430;0
0;774;;;ST MARCEL;27562;27;28;1;;1236;27950;0
0;1606;;;ST MARD;77420;77;11;1;;811;77230;0
0;2575;;;ST MARTIN;97801;978;;1;;;97150;0
0;775;;;ST MARTIN BOULOGNE;62758;62;32;1;;240;62280;0
0;2792;;;ST MARTIN CHOQUEL;62759;62;32;1;;1006;62240;0
0;776;;;ST MARTIN DE BOSSENAY;10351;10;44;1;;774;10100;0
0;2949;;;ST MARTIN DE L IF;76289;76;28;1;;310;76190;0
0;2605;;;ST MARTIN DES CHAMPS;29254;29;53;1;;1752;29600;0
0;1549;;;ST MARTIN DU BEC;76615;76;28;1;;1026;76133;0
0;3595;;;ST MARTIN DU MANOIR;76616;76;28;1;;;76290;0
0;1019;;;ST MARTIN LE NOEUD;60586;60;32;1;;797;60000;0
0;1237;;;ST MARTIN LEZ TATINGHEM;62757;62;32;1;;950;62500;0
0;777;;;ST MARTIN LONGUEAU;60587;60;32;1;;1754;60700;0
0;3126;;;ST MARTIN RIVIERE;2683;2;32;1;;526;2110;0
0;1591;;;ST MARTIN STE CATHERINE;23217;23;75;1;;1157;23430;0
0;1634;;;ST MARTIN SUR COJEUL;62761;62;32;1;;1882;62128;0
0;3568;;;ST MARTIN SUR ECAILLON;59537;59;32;1;;;59213;0
0;778;;;ST MAUR DES FOSSES;94068;94;11;1;;;94100;0
0;2757;;;ST MAURICE;94069;94;11;1;;1722;94410;0
0;1463;;;ST MAURICE DES LIONS;16337;16;75;1;;1037;16500;0
0;779;;;ST MAURICE LES CHATEAUNEUF;71463;71;27;1;;648;71740;0
0;2988;;;ST MAURICE SUR AVEYRON;45292;45;24;1;;1610;45230;0
0;780;;;ST MAXIMIN;60589;60;32;1;;1162;60740;0
0;1136;;;ST MAXIMIN LA STE BAUME;83116;83;93;1;;992;83470;0
0;3340;;;ST MICHEL SOUS BOIS;62762;62;32;1;;340;62650;0
0;2673;;;ST MICHEL SUR ORGE;91570;91;11;1;;1278;91240;0
0;1177;;;ST MICHEL SUR TERNOISE;62763;62;32;1;;1209;62130;0
0;3553;;;ST MOMELIN;59538;59;32;1;;;59143;0
0;781;;;ST NAZAIRE;44184;44;52;1;;;44600;0
0;1369;;;ST NICOLAS;62764;62;32;1;;887;62223;0
0;782;;;ST NICOLAS D ALIERMONT;76624;76;28;1;;1074;76510;0
0;2699;;;ST NOM LA BRETECHE;78571;78;11;1;;10;78860;0
0;1390;;;ST OMER;14635;14;28;1;;1661;14220;0
0;1218;;;ST OMER;62765;62;32;1;;950;62500;0
0;3215;;;ST OMER CAPELLE;62766;62;32;1;;583;62162;0
0;783;;;ST OMER EN CHAUSSEE;60590;60;32;1;;152;60860;0
0;784;;;ST OUEN;80711;80;32;1;;1487;80610;0
0;785;;;ST OUEN;93070;93;11;1;;625;93400;0
0;1776;;;ST OUEN DU TILLEUL;27582;27;28;1;;80;27670;0
0;786;;;ST OUEN L AUMONE;95572;95;11;1;;1902;95310;0
0;3475;;;ST OUEN SUR SEINE;93070;93;11;1;;;93400;0
0;1868;;;ST PATHUS;77430;77;11;1;;811;77178;0
0;1677;;;ST PAUL;97415;974;4;1;;;97460;0
0;787;;;ST PAUL;60591;60;32;1;;797;60650;0
0;2137;;;ST PAUL LES ROMANS;26323;26;84;1;;351;26750;0
0;3173;;;ST PIERRE;97416;974;4;1;;;97410;0
0;3264;;;ST PIERRE BROUCK;59539;59;32;1;;1820;59630;0
0;1646;;;ST PIERRE DES CORPS;37233;37;24;1;;1692;37700;0
0;788;;;ST PIERRE DU PERRAY;91573;91;11;1;;650;91280;0
0;3100;;;ST PIERRE EN VAL;76638;76;28;1;;145;76260;0
0;1023;;;ST PIERRE ES CHAMPS;60592;60;32;1;;152;60850;0
0;789;;;ST PIERRE LA GARENNE;27599;27;28;1;;615;27600;0
0;2764;;;ST PIERRE LES BITRY;60593;60;32;1;;1430;60350;0
0;790;;;ST POL SUR TERNOISE;62767;62;32;1;;1209;62130;0
0;2969;;;ST PRIEST;69290;69;84;1;;;69800;0
0;1965;;;ST PRIEST EN JAREZ;42275;42;84;1;;1479;42270;0
0;2473;;;ST PYTHON;59541;59;32;1;;50;59730;0
0;3460;;;ST QUAY PORTRIEUX;22325;22;53;1;;;22410;0
0;791;;;ST QUENTIN;2691;2;32;1;;;2100;0
0;2882;;;ST QUENTIN DE BARON;33466;33;75;1;;1341;33750;0
0;792;;;ST QUENTIN EN TOURMONT;80713;80;32;1;;1307;80120;0
0;3324;;;ST RAMBERT D ALBON;26325;26;84;1;;2047;26140;0
0;1265;;;ST REMY;70472;70;27;1;;1680;70160;0
0;979;;;ST REMY BOSCROCOURT;76644;76;28;1;;145;76260;0
0;1440;;;ST REMY DU NORD;59543;59;32;1;;977;59330;0
0;2015;;;ST REMY EN L EAU;60595;60;32;1;;1403;60130;0
0;793;;;ST REMY LA VANNE;77432;77;11;1;;12;77320;0
0;3365;;;ST SAENS;76648;76;28;1;;1290;76680;0
0;1963;;;ST SAIRE;76649;76;28;1;;1290;76270;0
0;1496;;;ST SAUFLIEU;80717;80;32;1;;825;80160;0
0;915;;;ST SAULVE;59544;59;32;1;;322;59880;0
0;1413;;;ST SAUVEUR;80718;80;32;1;;563;80470;0
0;794;;;ST SAUVEUR;60597;60;32;1;;1787;60320;0
0;1387;;;ST SOUPLET;59545;59;32;1;;408;59360;0
0;795;;;ST SOUPPLETS;77437;77;11;1;;1966;77165;0
0;1669;;;ST SYLVESTRE CAPPEL;59546;59;32;1;;1546;59114;0
0;796;;;ST THIBAULT;10363;10;44;1;;1497;10800;0
0;797;;;ST THIBAULT DES VIGNES;77438;77;11;1;;1868;77400;0
0;2662;;;ST TRICAT;62769;62;32;1;;850;62185;0
0;798;;;ST USAGE;21577;21;27;1;;352;21170;0
0;1031;;;ST VAAST DE LONGMONT;60600;60;32;1;;1262;60410;0
0;2206;;;ST VAAST EN CAMBRESIS;59547;59;32;1;;50;59188;0
0;3283;;;ST VAAST LES MELLO;60601;60;32;1;;862;60660;0
0;3259;;;ST VALERY EN CAUX;76655;76;28;1;;265;76460;0
0;799;;;ST VALERY SUR SOMME;80721;80;32;1;;480;80230;0
0;2868;;;ST VALLIER;26333;26;84;1;;2047;26240;0
0;2991;;;ST VENANT;62770;62;32;1;;1681;62350;0
0;3637;;;ST VICTORET;13102;13;93;1;;1927;13730;0
0;3239;;;ST VINCENT DU LOROUER;72325;72;52;1;;544;72150;0
0;800;;;ST WITZ;95580;95;11;1;;1634;95470;0
0;1029;;;STAINS;93072;93;11;1;;1184;93240;0
0;2341;;;STAPLE;59577;59;32;1;;1546;59190;0
0;1911;;;STE ADRESSE;76552;76;28;1;;1328;76310;0
0;2097;;;STE AUSTREBERTHE;62743;62;32;1;;1149;62140;0
0;1695;;;STE CATHERINE;69184;69;84;1;;1983;69440;0
0;1269;;;STE CATHERINE;62744;62;32;1;;531;62223;0
0;3535;;;STE COLOMBE;69189;69;84;1;;863;69560;0
0;1652;;;STE EUSOYE;60573;60;32;1;;1403;60480;0
0;801;;;STE GENEVIEVE;60575;60;32;1;;703;60730;0
0;2520;;;STE GENEVIEVE DES BOIS;91549;91;11;1;;729;91700;0
0;802;;;STE HERMINE;85223;85;52;1;;1120;85210;0
0;2858;;;STE MARIE DES CHAMPS;76610;76;28;1;;981;76190;0
0;3402;;;STE MARIE KERQUE;62756;62;32;1;;583;62370;0
0;3629;;;STE MAXIME;83115;83;93;1;;1715;83120;0
0;3104;;;STE ROSE;97419;974;4;1;;1395;97439;0
0;1219;;;STEENBECQUE;59578;59;32;1;;118;59189;0
0;1430;;;STEENVOORDE;59580;59;32;1;;476;59114;0
0;2344;;;STEENWERCK;59581;59;32;1;;1546;59181;0
0;1267;;;STRASBOURG;67482;67;44;1;;;67100;0
0;1157;;;STRASBOURG;67482;67;44;1;;;67000;0
0;3570;;;SUCY EN BRIE;94071;94;11;1;;;94370;0
0;803;;;SURESNES;92073;92;11;1;;1515;92150;0
0;3177;;;SURFONTAINE;2732;2;32;1;;484;2240;0
0;2807;;;SURQUES;62803;62;32;1;;340;62850;0
0;804;;;SURVILLIERS;95604;95;11;1;;1634;95470;0
0;805;;;SUZOY;60625;60;32;1;;1494;60400;0
0;3248;;;TAISNIERES EN THIERACHE;59583;59;32;1;;977;59550;0
0;3051;;;TAISNIERES SUR HON;59584;59;32;1;;1701;59570;0
0;806;;;TAISSY;51562;51;44;1;;529;51500;0
0;2082;;;TALENCE;33522;33;75;1;;24;33400;0
0;3225;;;TALLONE;2B320;2B;94;1;;796;20270;0
0;2525;;;TALMAS;80746;80;32;1;;1399;80260;0
0;2653;;;TANGRY;62805;62;32;1;;1209;62550;0
0;3529;;;TANNAY;58286;58;27;1;;;58190;0
0;3446;;;TARARE;69243;69;84;1;;;69170;0
0;807;;;TARASCON;13108;13;93;1;;1894;13150;0
0;2707;;;TARBES;65440;65;76;1;;;65000;0
0;1767;;;TARTIERS;2736;2;32;1;;1033;2290;0
0;1042;;;TARTIGNY;60627;60;32;1;;1403;60120;0
0;2299;;;TAVAUX ET PONTSERICOURT;2737;2;32;1;;1462;2250;0
0;808;;;TAVERNY;95607;95;11;1;;1167;95150;0
0;809;;;TELLANCOURT;54514;54;44;1;;472;54260;0
0;1225;;;TEMPLEMARS;59585;59;32;1;;1652;59175;0
0;1230;;;TEMPLEUVE EN PEVELE;59586;59;32;1;;781;59242;0
0;1889;;;TEMPLEUX LE GUERARD;80748;80;32;1;;225;80240;0
0;810;;;TERGNIER;2738;2;32;1;;1002;2700;0
0;811;;;TERNY SORNY;2739;2;32;1;;1877;2880;0
0;2523;;;TERRAMESNIL;80749;80;32;1;;1850;80600;0
0;1555;;;TETEGHEM COUDEKERQUE VILLAGE;59588;59;32;1;;1747;59380;0
0;1337;;;TETEGHEM COUDEKERQUE VILLAGE;59588;59;32;1;;1747;59229;0
0;2366;;;THANN;68334;68;44;1;;1688;68800;0
0;1852;;;THELUS;62810;62;32;1;;887;62580;0
0;1956;;;THEMERICOURT;95610;95;11;1;;942;95450;0
0;3616;;;THENAILLES;2740;2;32;1;;;2140;0
0;3230;;;THENELLES;2741;2;32;1;;484;2390;0
0;2883;;;THENNES;80751;80;32;1;;860;80110;0
0;1781;;;THERDONNE;60628;60;32;1;;1129;60510;0
0;1984;;;THERINES;60629;60;32;1;;152;60380;0
0;3123;;;THEZY GLIMONT;80752;80;32;1;;825;80440;0
0;2876;;;THIAIS;94073;94;11;1;;1781;94320;0
0;1405;;;THIANT;59589;59;32;1;;614;59224;0
0;3131;;;THIEMBRONNE;62812;62;32;1;;1268;62560;0
0;1702;;;THIENNES;59590;59;32;1;;118;59189;0
0;2581;;;THIEPVAL;80753;80;32;1;;931;80300;0
0;2726;;;THIERNU;2742;2;32;1;;1462;2250;0
0;1080;;;THIERS SUR THEVE;60631;60;32;1;;1044;60520;0
0;3435;;;THIESCOURT;60632;60;32;1;;;60310;0
0;812;;;THIEULLOY L ABBAYE;80754;80;32;1;;575;80640;0
0;813;;;THIEULOY ST ANTOINE;60633;60;32;1;;152;60210;0
0;2909;;;THIEUX;60634;60;32;1;;1403;60480;0
0;814;;;THILLOIS;51569;51;44;1;;41;51370;0
0;815;;;THIONVILLE;57672;57;44;1;;;57100;0
0;816;;;THIS;8450;8;44;1;;1207;8090;0
0;1559;;;THIVENCELLE;59591;59;32;1;;925;59163;0
0;1509;;;THONON LES BAINS;74281;74;84;1;;1495;74200;0
0;3614;;;THORIGNY SUR MARNE;77464;77;11;1;;;77400;0
0;1461;;;THORY;80758;80;32;1;;825;80250;0
0;817;;;THOUROTTE;60636;60;32;1;;1415;60150;0
0;3338;;;THUGNY TRUGNY;8452;8;44;1;;1934;8300;0
0;818;;;THUMERIES;59592;59;32;1;;781;59239;0
0;2908;;;THUN ST AMAND;59594;59;32;1;;68;59158;0
0;1330;;;THUN ST MARTIN;59595;59;32;1;;1911;59141;0
0;3497;;;THURINS;69249;69;84;1;;;69510;0
0;929;;;THURY EN VALOIS;60637;60;32;1;;772;60890;0
0;1520;;;THURY SOUS CLERMONT;60638;60;32;1;;1129;60250;0
0;819;;;TILLE;60639;60;32;1;;1129;60000;0
0;3087;;;TILLOLOY;80759;80;32;1;;941;80700;0
0;3554;;;TILLOY LES HERMAVILLE;62816;62;32;1;;;62690;0
0;820;;;TILLOY LES MOFFLAINES;62817;62;32;1;;1882;62217;0
0;2149;;;TILLOY LEZ CAMBRAI;59597;59;32;1;;1911;59554;0
0;2798;;;TINCOURT BOUCLY;80762;80;32;1;;225;80240;0
0;821;;;TINCQUES;62820;62;32;1;;1516;62127;0
0;822;;;TINQUEUX;51573;51;44;1;;333;51430;0
0;3094;;;TOEUFLES;80764;80;32;1;;480;80870;0
0;2739;;;TONNEINS;47310;47;75;1;;1646;47400;0
0;3526;;;TORCY;62823;62;32;1;;;62310;0
0;3042;;;TORTEQUESNE;62825;62;32;1;;1942;62490;0
0;2070;;;TOUFFLERS;59598;59;32;1;;116;59390;0
0;1494;;;TOULIS ET ATTENCOURT;2745;2;32;1;;1462;2250;0
0;2281;;;TOULON;83137;83;93;1;;;83000;0
0;2089;;;TOULOUSE;31555;31;76;1;;;31500;0
0;1607;;;TOULOUSE;31555;31;76;1;;;31200;0
0;1703;;;TOULOUSE;31555;31;76;1;;;31300;0
0;823;;;TOULOUSE;31555;31;76;1;;;31100;0
0;1381;;;TOULOUSE;31555;31;76;1;;;31000;0
0;3450;;;TOULOUSE;31555;31;76;1;;;31400;0
0;2226;;;TOURBES;34311;34;76;1;;1612;34120;0
0;824;;;TOURCOING;59599;59;32;1;;;59200;0
0;2274;;;TOURMIGNIES;59600;59;32;1;;781;59551;0
0;1271;;;TOURNAI;99131;990;;12404;;;7500;0
0;2087;;;TOURNAN EN BRIE;77470;77;11;1;;203;77220;0
0;1329;;;TOURNEHEM SUR LA HEM;62827;62;32;1;;950;62890;0
0;1648;;;TOURNON SUR RHONE;7324;7;84;1;;1291;7300;0
0;1096;;;TOURS;37261;37;24;1;;;37000;0
0;3278;;;TOURS;37261;37;24;1;;;37200;0
0;2183;;;TOURS EN VIMEU;80765;80;32;1;;480;80210;0
0;1791;;;TOUTENCOURT;80766;80;32;1;;931;80560;0
0;825;;;TRACY LE MONT;60641;60;32;1;;1430;60170;0
0;1104;;;TRACY LE VAL;60642;60;32;1;;1415;60170;0
0;826;;;TRAPPES;78621;78;11;1;;1705;78190;0
0;1701;;;TRAVECY;2746;2;32;1;;1002;2800;0
0;1349;;;TRELON;59601;59;32;1;;1287;59132;0
0;2279;;;TREMBLAY;35341;35;53;1;;;35460;0
0;827;;;TREMBLAY EN FRANCE;93073;93;11;1;;652;93290;0
0;2291;;;TRESSIN;59602;59;32;1;;781;59152;0
0;2821;;;TREUX;80769;80;32;1;;1399;80300;0
0;828;;;TRICOT;60643;60;32;1;;512;60420;0
0;1100;;;TRIE CHATEAU;60644;60;32;1;;703;60590;0
0;829;;;TRITH ST LEGER;59603;59;32;1;;614;59125;0
0;2579;;;TROARN;14712;14;28;1;;1561;14670;0
0;3366;;;TROIS EPIS;;;;1;;;68410;0
0;3356;;;TROIS RIVIERES;97132;971;1;1;;422;97114;0
0;830;;;TROISSEREUX;60646;60;32;1;;1129;60112;0
0;831;;;TROSLY BREUIL;60647;60;32;1;;1430;60350;0
0;2000;;;TROUVILLE SUR MER;14715;14;28;1;;1125;14360;0
0;832;;;TROYES;10387;10;44;1;;;10000;0
0;3426;;;TRUMILLY;60650;60;32;1;;;60800;0
0;3410;;;TSINGONI;97617;976;6;1;;770;97680;0
0;2268;;;TUBERSENT;62832;62;32;1;;901;62630;0
0;1750;;;TUGNY ET PONT;2752;2;32;1;;484;2640;0
0;1950;;;TULLY;80770;80;32;1;;1123;80130;0
0;2380;;;UFFHEIM;68341;68;44;1;;1326;68510;0
0;1971;;;ULLY ST GEORGES;60651;60;32;1;;862;60730;0
0;2119;;;URVILLERS;2756;2;32;1;;484;2690;0
0;3516;;;URZY;58300;58;27;1;;;58130;0
0;833;;;US;95625;95;11;1;;192;95450;0
0;1621;;;VADENCOURT;80773;80;32;1;;1399;80560;0
0;834;;;VAILLY SUR AISNE;2758;2;32;1;;1877;2370;0
0;1811;;;VAIRES SUR MARNE;77479;77;11;1;;386;77360;0
0;835;;;VAL DE REUIL;27701;27;28;1;;541;27100;0
0;3583;;;VALDAHON;25578;25;27;1;;;25800;0
0;3267;;;VALDAMPIERRE;60652;60;32;1;;703;60790;0
0;2708;;;VALENCE;26362;26;84;1;;;26000;0
0;836;;;VALENCIENNES;59606;59;32;1;;322;59300;0
0;2009;;;VALHUON;62835;62;32;1;;1209;62550;0
0;3618;;;VALLIQUERVILLE;76718;76;28;1;;981;76190;0
0;837;;;VALMONDOIS;95628;95;11;1;;1902;95760;0
0;2672;;;VALMONT;57690;57;44;1;;1329;57730;0
0;2696;;;VANNES;56260;56;53;1;;;56000;0
0;838;;;VANVES;92075;92;11;1;;1375;92170;0
0;3425;;;VANZY;74291;74;84;1;;;74270;0
0;1773;;;VARENNES;80776;80;32;1;;931;80560;0
0;1998;;;VARENNES SUR SEINE;77482;77;11;1;;467;77130;0
0;3112;;;VARESNES;60655;60;32;1;;1494;60400;0
0;3401;;;VARISCOURT;2761;2;32;1;;;2190;0
0;1779;;;VASSENY;2763;2;32;1;;1877;2220;0
0;3009;;;VATTETOT SOUS BEAUMONT;76725;76;28;1;;1965;76110;0
0;1731;;;VAUCELLES ET BEFFECOURT;2765;2;32;1;;1252;2000;0
0;3147;;;VAUCHELLES LES DOMART;80778;80;32;1;;1487;80620;0
0;839;;;VAUCHELLES LES QUESNOY;80779;80;32;1;;1559;80132;0
0;840;;;VAUCIENNES;60658;60;32;1;;1262;60117;0
0;3590;;;VAUCRESSON;92076;92;11;1;;;92420;0
0;2911;;;VAUDRICOURT;62836;62;32;1;;232;62131;0
0;2806;;;VAUDRINGHEM;62837;62;32;1;;340;62380;0
0;841;;;VAUJOURS;93074;93;11;1;;652;93410;0
0;2702;;;VAULX;62838;62;32;1;;1149;62390;0
0;1828;;;VAULX EN VELIN;69256;69;84;1;;;69120;0
0;842;;;VAULX VRAUCOURT;62839;62;32;1;;380;62159;0
0;953;;;VAUMOISE;60661;60;32;1;;1262;60117;0
0;3626;;;VAUREAL;95637;95;11;1;;;95490;0
0;1067;;;VAUVILLERS;80781;80;32;1;;1227;80131;0
0;843;;;VAUX ANDIGNY;2769;2;32;1;;526;2110;0
0;844;;;VAUX EN AMIENOIS;80782;80;32;1;;1487;80260;0
0;845;;;VAUXBUIN;2770;2;32;1;;1563;2200;0
0;846;;;VEAUVILLE LES BAONS;76729;76;;1;;;76190;0
0;1742;;;VECQUEMONT;80785;80;32;1;;387;80800;0
0;2450;;;VELENNES;80786;80;32;1;;825;80160;0
